Image Taken,Image Number,Latitude,Longitude,Time
True,177,-45.99961393071345,-13.598378916053788,23:29:57
False,177,-45.99957002780603,-13.598261668929135,23:29:57
False,177,-45.84830862104997,-13.19753792978992,23:30:03
False,177,-45.69545233713136,-12.798996449503843,23:30:08
False,177,-45.54107272157799,-12.402780899374193,23:30:13
True,178,-45.385110901762424,-12.008698548636835,23:30:18
False,178,-45.38506504989554,-12.00858358410786,23:30:18
False,178,-45.22780813868274,-11.617308847145784,23:30:23
False,178,-45.06886770037686,-11.227828596111875,23:30:28
False,178,-44.908543934895086,-10.840840728319113,23:30:33
True,179,-44.746605869976605,-10.455747725095131,23:30:39
False,179,-44.7465583236001,-10.455635493783024,23:30:39
False,179,-44.58322061437713,-10.072912152685552,23:30:44
False,179,-44.41858502945782,-9.692743326473495,23:30:49
False,179,-44.25262973505954,-9.315024892392502,23:30:54
True,180,-44.08517897176462,-8.939314930375666,23:30:59
False,180,-44.085146337841934,-8.939242227880237,23:30:59
False,180,-43.91665859149792,-8.566517055867966,23:31:04
False,180,-43.74693851129849,-8.19627996620327,23:31:09
False,180,-43.57523715109759,-7.826878678466781,23:31:14
True,181,-43.402315520397224,-7.459932329635745,23:31:20
False,181,-43.40228180745337,-7.459861276261838,23:31:20
False,181,-43.22809795544342,-7.09523303952106,23:31:25
False,181,-43.053018004294664,-6.733627952977797,23:31:30
False,181,-42.876072657089644,-6.373010469748466,23:31:35
True,182,-42.697896978399065,-6.014656173634898,23:31:40
False,182,-42.69786209163977,-6.014586467412864,23:31:40
False,182,-42.518603967006506,-5.658744634581065,23:31:45
False,182,-42.338428035823846,-5.305681920969578,23:31:50
False,182,-42.15702170682206,-4.954734217799768,23:31:56
True,183,-41.97402585237113,-4.605181634157028,23:32:01
False,183,-41.97397210303775,-4.605079611013791,23:32:01
False,183,-41.789803732726845,-4.257693618693254,23:32:06
False,183,-41.60447577260617,-3.912456511931728,23:32:11
False,183,-41.417968373288694,-3.5692920912902206,23:32:16
True,184,-41.23021126835214,-3.228036118772927,23:32:21
False,184,-41.230155964557596,-3.227936212547573,23:32:21
False,184,-41.04137881876763,-2.888968224755463,23:32:26
False,184,-40.85135525678105,-2.551842466579789,23:32:32
False,184,-40.660193332917245,-2.2167175388582354,23:32:37
True,185,-40.46802154433705,-1.8837792512236597,23:32:42
False,185,-40.46800274777378,-1.8837468767480274,23:32:42
False,185,-40.274653226453275,-1.5526676583891355,23:32:47
False,185,-40.08023523538273,-1.2235999753220876,23:32:52
False,185,-39.8847226022767,-0.8964638162131315,23:32:57
True,186,-39.688308214298885,-0.5715425144034805,23:33:02
False,186,-39.688250695972975,-0.5714479012442509,23:33:02
False,186,-39.49079487106713,-0.2484716599159832,23:33:07
False,186,-39.29275008508467,0.07186756665576316,23:33:13
False,186,-39.09314651138981,0.391170467017761,23:33:18
True,187,-38.892903451967406,0.7079960403944145,23:33:23
False,187,-38.892864358913414,0.7080575569543683,23:33:23
False,187,-38.691277737520544,1.0235537160182413,23:33:28
False,187,-38.488714644709376,1.3371716541154484,23:33:33
False,187,-38.28528564721766,1.648776516159949,23:33:38
True,188,-38.08080976393091,1.958679199645731,23:33:43
False,188,-38.08074954305205,1.9587699897241637,23:33:43
False,188,-37.875353393112434,2.2668091270115474,23:33:49
False,188,-37.66904662042207,2.573005111885366,23:33:54
False,188,-37.46172487871743,2.877543683003537,23:33:59
True,189,-37.254146166929694,3.1793561056936013,23:34:04
False,189,-37.254105289442144,3.1794152390732195,23:34:04
False,189,-37.04508124469008,3.4802629176983992,23:34:09
False,189,-36.83501635511192,3.7795804878631576,23:34:14
False,189,-36.624800797856025,4.0761429716795945,23:34:19
True,190,-36.413140322018926,4.37181025656274,23:34:25
False,190,-36.413099134482735,4.371867509046414,23:34:25
False,190,-36.2006175180975,4.6657870004149204,23:34:30
False,190,-35.98725833428848,4.958067758381878,23:34:35
False,190,-35.773804527915395,5.247681178030195,23:34:40
True,191,-35.55885101580606,5.53656460004216,23:34:45
False,191,-35.55878823039959,5.53664858015339,23:34:45
False,191,-35.34309275641728,5.823800625638623,23:34:50
False,191,-35.12706639335798,6.1087141450647735,23:34:55
False,191,-34.90970675289383,6.392738765621491,23:35:00
True,192,-34.691624659154776,6.675096174031827,23:35:06
